model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC,ATT
Xgboost,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.3 0.3 0.5 0.6 0.7 0.7 1. ],[0.  0.  0.3 0.3 0.4 0.5 0.5 0.6 0.6 0.7 1. ],0.46499999999999997,1
RandomForest,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.5 0.5 0.6 0.7 0.7 0.9 1. ],[0.  0.2 0.3 0.5 0.7 0.7 0.8 0.8 1. ],0.54,2
DecisionTree,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.3 0.3 1. ],[0.  0.1 0.2 0.4 0.6 1. ],0.35,2
KNN,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45,2
OneClassSVM,42,0.40476,0.5,0.5,0.5,0.9,0.1,0.0,[0.  0.  0.3 0.3 0.5 0.5 0.6 0.6 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.7 0.7 0.8 0.8 1.  1. ],0.57,2
LocalOutlierFactor,42,0.375,0.4,0.3333333333333333,0.42857142857142855,0.2,0.6,-0.21822,[0.  0.  0.  0.1 0.1 0.4 0.4 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 1. ],0.49,2
IsolationForest,42,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.  0.  0.2 0.2 0.3 0.3 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1.  1. ],0.43999999999999995,2
Xgboost,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.1 0.1 0.3 0.7 0.9 1.  1. ],[0.  0.1 0.3 0.3 0.5 0.5 0.5 0.6 0.8 1. ],0.49,2
RandomForest,42,0.37322,0.45,0.3333333333333333,0.47058823529411764,0.1,0.8,-0.14003,[0.  0.1 0.1 0.3 0.5 1. ],[0.  0.  0.3 0.4 0.4 1. ],0.49999999999999994,3
DecisionTree,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.1 0.2 0.3 0.5 0.5 0.7 1. ],[0.  0.2 0.3 0.4 0.4 0.5 0.6 0.7 0.7 1. ],0.375,3
KNN,42,0.37322,0.45,0.3333333333333333,0.47058823529411764,0.1,0.8,-0.14003,[0.  0.  0.1 0.1 1. ],[0.  0.1 0.1 0.3 1. ],0.405,3
OneClassSVM,42,0.28571,0.4,0.4444444444444444,0.0,0.8,0.0,-0.33333,"[0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9
 1. ]","[0.  0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1.
 1. ]",0.5599999999999999,3
LocalOutlierFactor,42,0.44862,0.45,0.45454545454545453,0.4444444444444444,0.5,0.4,-0.1005,[0.  0.  0.3 0.3 0.4 0.4 0.7 0.7 0.8 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.8 0.8 1.  1. ],0.6,3
IsolationForest,42,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.  0.2 0.2 0.3 0.3 0.5 0.5 0.6 0.6 0.7 0.7 1. ],[0.  0.2 0.2 0.3 0.3 0.4 0.4 0.6 0.6 0.7 0.7 1.  1. ],0.42,3
Xgboost,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.4 0.4 0.5 0.5 0.8 0.8 0.9 1.  1. ],[0.  0.2 0.3 0.3 0.4 0.4 0.6 0.6 0.8 0.8 0.9 1. ],0.495,3
RandomForest,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.9 1. ],[0.  0.5 0.9 1. ],0.41,4
DecisionTree,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.9 1. ],[0.  0.5 0.9 1. ],0.41,4
KNN,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
OneClassSVM,42,0.59596,0.6,0.5833333333333334,0.625,0.7,0.5,0.20412,[0.  0.3 0.9 1. ],[0.  0.5 0.9 1. ],0.41,4
LocalOutlierFactor,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,42,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.6 0.9 1. ],[0.  0.4 0.9 1. ],0.59,4
Xgboost,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.9 1. ],[0.  0.5 0.9 1. ],0.41,4
RandomForest,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.3 0.5 0.5 0.7 0.9 0.9 1.  1. ],[0.  0.2 0.4 0.4 0.5 0.5 0.5 0.7 0.9 1. ],0.61,5
DecisionTree,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.3 0.5 0.9 1. ],[0.  0.1 0.3 0.4 0.7 1. ],0.565,5
KNN,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45,5
OneClassSVM,42,0.44862,0.45,0.4444444444444444,0.45454545454545453,0.4,0.5,-0.1005,[0.  0.1 0.2 0.2 0.5 0.5 0.6 0.6 0.9 1. ],[0.  0.  0.  0.1 0.1 0.3 0.3 0.8 1.  1. ],0.57,5
LocalOutlierFactor,42,0.53964,0.55,0.5714285714285714,0.5384615384615384,0.4,0.7,0.10483,[0.  0.1 0.1 0.3 0.6 0.6 0.7 0.7 0.9 0.9 1. ],[0.  0.  0.4 0.4 0.6 0.7 0.7 0.9 0.9 1.  1. ],0.41999999999999993,5
IsolationForest,42,0.25926,0.35,0.0,0.4117647058823529,0.0,0.7,-0.42008,[0.  0.3 0.3 0.6 0.6 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 1. ],0.69,5
Xgboost,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.3 0.4 0.4 0.8 0.8 0.9 1.  1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.7 0.7 0.8 1. ],0.605,5
RandomForest,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.  0.1 0.3 0.4 0.9 1. ],[0.  0.1 0.2 0.4 0.4 0.4 0.4 0.7 1. ],0.48,6
DecisionTree,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.1 0.1 0.2 0.4 0.5 0.5 0.7 0.9 1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.3 0.3 0.6 0.7 0.9 1. ],0.475,6
KNN,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.1 0.3 0.7 1. ],[0.  0.1 0.1 0.3 0.8 1. ],0.45999999999999996,6
OneClassSVM,42,0.47917,0.5,0.5,0.5,0.3,0.7,0.0,[0.  0.  0.  0.4 0.4 0.5 0.5 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.7 0.7 0.8 0.8 0.9 0.9 1. ],0.45,6
LocalOutlierFactor,42,0.53964,0.55,0.5714285714285714,0.5384615384615384,0.4,0.7,0.10483,[0.  0.1 0.6 0.7 0.7 1.  1. ],[0.  0.  0.7 0.7 0.9 0.9 1. ],0.485,6
IsolationForest,42,0.23077,0.3,0.0,0.375,0.0,0.6,-0.5,[0.  0.1 0.1 0.3 0.3 0.4 0.4 1.  1.  1.  1. ],[0.  0.  0.1 0.1 0.3 0.3 0.5 0.5 0.7 0.9 1. ],0.65,6
Xgboost,42,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.3 0.4 0.4 0.6 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.  0.2 0.2 0.3 0.3 0.4 0.4 0.6 0.7 0.7 0.8 0.8 1. ],0.5449999999999999,6
RandomForest,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.4 0.6 0.7 0.8 1.  1. ],[0.  0.1 0.1 0.2 0.4 0.8 1. ],0.795,0
DecisionTree,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.5 0.7 0.8 1. ],[0.  0.  0.1 0.2 0.4 1. ],0.78,0
KNN,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.4 0.5 0.7 0.8 0.8 1.  1. ],[0.  0.1 0.2 0.4 0.4 0.5 0.9 1. ],0.725,0
OneClassSVM,43,0.24812,0.25,0.2727272727272727,0.2222222222222222,0.3,0.2,-0.50252,[0.  0.1 0.2 0.3 0.7 0.8 0.8 1.  1. ],[0.  0.  0.  0.1 0.2 0.4 0.5 0.9 1. ],0.7650000000000001,0
LocalOutlierFactor,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
IsolationForest,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.5 0.5 0.6 0.8 1.  1. ],[0.  0.2 0.3 0.4 0.5 0.9 0.9 1. ],0.5249999999999999,0
Xgboost,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.5 0.7 0.8 1. ],[0.  0.  0.1 0.2 0.4 1. ],0.78,0
RandomForest,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.6 0.6 1. ],[0.  0.1 0.1 0.2 1. ],0.7000000000000002,1
DecisionTree,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.5 0.7 1. ],[0.  0.1 0.2 0.4 1. ],0.655,1
KNN,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.4 0.4 0.6 0.6 1. ],[0.  0.  0.  0.1 0.1 0.2 1. ],0.7400000000000001,1
OneClassSVM,43,0.33504,0.35,0.38461538461538464,0.2857142857142857,0.5,0.2,-0.31449,[0.  0.  0.5 0.5 0.6 0.6 0.8 0.8 1. ],[0.  0.1 0.1 0.2 0.2 0.7 0.7 1.  1. ],0.5900000000000001,1
LocalOutlierFactor,43,0.49495,0.5,0.5,0.5,0.6,0.4,0.0,[0.  0.  0.  0.2 0.2 0.4 0.4 0.5 0.5 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.6 0.6 0.8 0.8 1.  1. ],0.47,1
IsolationForest,43,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.6 0.6 1.  1. ],[0.  0.1 0.3 0.3 0.5 0.5 0.6 0.6 0.7 0.7 0.9 0.9 1. ],0.36,1
Xgboost,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.7 0.7 0.8 0.8 0.8 1. ],[0.  0.  0.  0.2 0.4 0.5 0.9 1. ],0.78,1
RandomForest,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 1. ],[0.  0.  0.1 0.1 1. ],0.55,2
DecisionTree,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.5 0.5 1. ],[0.  0.  0.2 0.3 1. ],0.6349999999999999,2
KNN,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,2
OneClassSVM,43,0.29293,0.3,0.3333333333333333,0.25,0.4,0.2,-0.40825,[0.  0.1 0.3 0.3 0.6 0.6 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.  0.2 0.2 0.4 0.4 0.6 0.6 0.7 0.7 1. ],0.73,2
LocalOutlierFactor,43,0.33504,0.35,0.2857142857142857,0.38461538461538464,0.2,0.5,-0.31449,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.5 0.5 0.8 0.8 0.9 0.9 1. ],0.59,2
IsolationForest,43,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.6 0.6 1.  1. ],[0.  0.  0.  0.1 0.1 0.2 0.2 0.5 0.5 0.8 0.8 1. ],0.58,2
Xgboost,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.6 0.7 0.8 1. ],[0.  0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.6 1.  1. ],0.545,2
RandomForest,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.1 0.1 0.4 1. ],[0.  0.1 0.1 0.4 0.4 1. ],0.45,3
DecisionTree,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.4 1. ],[0.  0.1 0.2 1. ],0.59,3
KNN,43,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.1 0.3 0.3 1. ],[0.  0.  0.3 0.3 0.4 1. ],0.45,3
OneClassSVM,43,0.31034,0.45,0.47368421052631576,0.0,0.9,0.0,-0.22942,[0.  0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.6 0.6 0.8 0.8 1. ],0.72,3
LocalOutlierFactor,43,0.39394,0.4,0.4166666666666667,0.375,0.5,0.3,-0.20412,[0.  0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.7 0.7 1.  1. ],[0.  0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.7 0.7 1. ],0.6799999999999999,3
IsolationForest,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.6 0.6 0.7 0.7 1. ],[0.  0.  0.2 0.2 0.4 0.4 0.6 0.6 0.8 0.8 0.9 0.9 1.  1. ],0.35,3
Xgboost,43,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.6 0.8 0.8 0.9 1.  1. ],[0.  0.  0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.9 0.9 1. ],0.44000000000000006,3
RandomForest,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 1.  1.  1. ],[0.  0.1 0.4 0.9 1. ],0.8099999999999999,4
DecisionTree,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 1.  1.  1. ],[0.  0.1 0.4 0.9 1. ],0.8099999999999999,4
KNN,43,0.79167,0.8,0.7142857142857143,1.0,1.0,0.6,0.65465,[0.  0.7 1.  1.  1. ],[0.  0.3 0.4 0.9 1. ],0.7899999999999999,4
OneClassSVM,43,0.34066,0.4,0.4375,0.25,0.7,0.1,-0.25,[0.  0.3 1.  1.  1. ],[0.  0.1 0.4 0.9 1. ],0.8099999999999999,4
LocalOutlierFactor,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,43,0.52,0.55,0.6,0.5333333333333333,0.3,0.8,0.11547,[0.  0.7 0.7 1.  1. ],[0.  0.3 0.8 0.9 1. ],0.6399999999999999,4
Xgboost,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 1.  1. ],[0.  0.1 0.4 1. ],0.81,4
RandomForest,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.4 0.4 0.6 0.9 0.9 1.  1.  1. ],[0.  0.2 0.2 0.3 0.3 0.5 0.6 0.7 0.9 1. ],0.685,5
DecisionTree,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.3 0.3 0.5 1. ],[0.  0.  0.1 0.5 0.6 0.6 1. ],0.42000000000000004,5
KNN,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 1. ],[0.  0.2 0.2 1. ],0.49,5
OneClassSVM,43,0.39394,0.4,0.4166666666666667,0.375,0.5,0.3,-0.20412,[0.  0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 1.  1. ],[0.  0.  0.  0.2 0.2 0.3 0.3 0.6 0.8 0.8 1. ],0.71,5
LocalOutlierFactor,43,0.64194,0.65,0.6153846153846154,0.7142857142857143,0.8,0.5,0.31449,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.7 0.7 0.8 0.8 1. ],[0.  0.  0.3 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1.  1. ],0.34,5
IsolationForest,43,0.4,0.4,0.4,0.4,0.4,0.4,-0.2,[0.  0.1 0.2 0.3 0.4 0.4 0.5 0.5 0.6 0.6 1.  1. ],[0.  0.  0.  0.2 0.2 0.3 0.3 0.4 0.4 0.9 0.9 1. ],0.54,5
Xgboost,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.5 0.7 0.8 0.8 0.8 0.9 1.  1. ],[0.  0.2 0.3 0.3 0.3 0.3 0.3 0.4 0.6 0.7 0.7 1. ],0.645,5
RandomForest,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.3 0.4 0.6 1. ],[0.  0.  0.3 0.4 0.5 0.5 1. ],0.485,6
DecisionTree,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.4 0.4 0.5 0.5 0.7 0.8 1. ],[0.  0.  0.  0.  0.1 0.2 0.3 0.6 0.7 1. ],0.6600000000000001,6
KNN,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.6 1. ],[0.  0.  0.  0.6 1. ],0.56,6
OneClassSVM,43,0.375,0.4,0.3333333333333333,0.42857142857142855,0.2,0.6,-0.21822,[0.  0.  0.  0.3 0.3 0.4 0.4 0.5 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1. ],0.48500000000000004,6
LocalOutlierFactor,43,0.4,0.4,0.4,0.4,0.4,0.4,-0.2,[0.  0.1 0.3 0.4 0.5 0.5 0.6 0.6 0.9 0.9 1.  1. ],[0.  0.  0.  0.1 0.1 0.4 0.4 0.7 0.7 0.8 0.8 1. ],0.655,6
IsolationForest,43,0.4,0.4,0.4,0.4,0.4,0.4,-0.2,[0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.6 0.6 0.9 0.9 1.  1. ],[0.  0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 1. ],0.655,6
Xgboost,43,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.4 0.5 0.6 0.6 0.6 0.9 0.9 1. ],[0.  0.  0.  0.  0.  0.2 0.5 0.7 0.7 0.8 1. ],0.6900000000000001,6
RandomForest,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.2 0.4 0.7 0.8 0.8 0.9 1. ],[0.  0.1 0.3 0.4 0.4 0.5 0.6 0.8 1.  1. ],0.4700000000000001,0
DecisionTree,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.2 0.4 0.5 0.8 0.8 0.9 1. ],[0.  0.2 0.3 0.3 0.4 0.5 0.6 0.8 1.  1. ],0.4700000000000001,0
KNN,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45,0
OneClassSVM,44,0.375,0.4,0.3333333333333333,0.42857142857142855,0.2,0.6,-0.21822,[0.  0.  0.  0.2 0.3 0.6 0.8 0.8 0.9 1. ],[0.  0.1 0.3 0.3 0.4 0.5 0.6 0.8 1.  1. ],0.4700000000000001,0
LocalOutlierFactor,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
IsolationForest,44,0.25926,0.35,0.0,0.4117647058823529,0.0,0.7,-0.42008,[0.  0.  0.2 0.5 0.6 0.7 0.9 1.  1.  1. ],[0.  0.2 0.3 0.4 0.6 0.7 0.7 0.7 0.9 1. ],0.52,0
Xgboost,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.2 0.4 0.8 0.8 1. ],[0.  0.3 0.3 0.4 0.6 0.8 1. ],0.49,0
RandomForest,44,0.28571,0.4,0.0,0.4444444444444444,0.0,0.8,-0.33333,[0. 0. 1.],[0.  0.2 1. ],0.4,1
DecisionTree,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 1. ],[0.  0.2 1. ],0.45000000000000007,1
KNN,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 1. ],[0.  0.2 1. ],0.45000000000000007,1
OneClassSVM,44,0.33333,0.5,0.5,,1.0,0.0,0.0,[0. 1.],[0. 1.],0.5,1
LocalOutlierFactor,44,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.  0.  0.1 0.1 0.4 0.4 0.6 0.6 0.7 0.7 1.  1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.7 0.7 0.8 0.8 1. ],0.5,1
IsolationForest,44,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.8 0.8 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.6 0.6 0.7 0.7 0.9 0.9 1. ],0.45,1
Xgboost,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.5 0.5 0.6 0.6 0.8 1.  1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.7 1. ],0.6499999999999999,1
RandomForest,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.7 0.8 0.8 0.9 1. ],[0.  0.  0.2 0.2 0.4 0.4 0.6 0.6 0.7 0.7 0.8 0.9 0.9 1. ],0.41000000000000003,2
DecisionTree,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.2 0.4 0.5 0.7 0.8 1. ],[0.  0.1 0.4 0.4 0.5 0.6 0.7 1. ],0.48000000000000004,2
KNN,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.4 1. ],[0.  0.2 1. ],0.6,2
OneClassSVM,44,0.5,0.5,0.5,0.5,0.5,0.5,0.0,[0.  0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.  0.2 0.2 0.3 0.3 0.5 0.5 0.6 0.6 0.8 0.8 0.9 0.9 1. ],0.61,2
LocalOutlierFactor,44,0.54887,0.55,0.5555555555555556,0.5454545454545454,0.5,0.6,0.1005,[0.  0.1 0.1 0.4 0.4 0.5 0.5 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.7 0.7 0.8 0.8 0.9 0.9 1. ],0.5700000000000001,2
IsolationForest,44,0.53964,0.55,0.5714285714285714,0.5384615384615384,0.4,0.7,0.10483,[0.  0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.5 0.6 0.6 0.9 0.9 1. ],[0.  0.  0.  0.2 0.2 0.3 0.3 0.5 0.6 0.7 0.9 0.9 1.  1. ],0.48500000000000004,2
Xgboost,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.2 0.2 0.2 0.4 0.5 0.7 0.9 0.9 1. ],[0.  0.2 0.3 0.3 0.5 0.6 0.6 0.7 0.8 0.8 0.9 1. ],0.35,2
RandomForest,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.2 1. ],0.4,3
DecisionTree,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.4 0.7 1. ],[0.  0.4 0.8 1. ],0.47,3
KNN,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.1 0.1 0.2 0.2 0.4 0.4 1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.6 1. ],0.43,3
OneClassSVM,44,0.41333,0.45,0.4666666666666667,0.4,0.7,0.2,-0.11547,[0.  0.  0.2 0.2 0.3 0.3 0.4 0.4 0.6 0.6 0.8 0.8 1. ],[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.6 0.6 0.7 0.7 1.  1. ],0.46,3
LocalOutlierFactor,44,0.5,0.5,0.5,0.5,0.5,0.5,0.0,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.4 0.4 0.6 0.6 0.8 0.8 0.9 0.9 1. ],0.54,3
IsolationForest,44,0.52,0.55,0.6,0.5333333333333333,0.3,0.8,0.11547,[0.  0.1 0.2 0.2 0.4 0.4 0.6 0.6 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.  0.  0.3 0.3 0.4 0.4 0.7 0.7 0.8 0.8 0.9 0.9 1. ],0.53,3
Xgboost,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.2 0.3 0.5 0.5 0.6 0.8 1.  1. ],[0.  0.1 0.3 0.4 0.4 0.6 0.9 0.9 0.9 1. ],0.41000000000000003,3
RandomForest,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.9 1. ],[0.  0.3 1.  1. ],0.46499999999999997,4
DecisionTree,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.9 1. ],[0.  0.3 1.  1. ],0.46499999999999997,4
KNN,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
OneClassSVM,44,0.47917,0.5,0.5,0.5,0.7,0.3,0.0,[0.  0.3 0.9 1. ],[0.  0.3 1.  1. ],0.46499999999999997,4
LocalOutlierFactor,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.6 0.7 1. ],[0.  0.7 0.7 1. ],0.46499999999999997,4
Xgboost,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.9 1. ],[0.  0.3 1.  1. ],0.46499999999999997,4
RandomForest,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.3 0.4 0.4 0.5 0.7 0.7 0.8 1.  1. ],[0.  0.1 0.1 0.2 0.4 0.6 0.7 0.8 0.8 0.8 1. ],0.545,5
DecisionTree,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.1 0.1 0.3 0.4 0.4 0.5 1. ],[0.  0.1 0.1 0.3 0.4 0.4 0.5 0.5 1. ],0.45499999999999996,5
KNN,44,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.3 1. ],[0.  0.3 0.6 1. ],0.335,5
OneClassSVM,44,0.33333,0.5,0.5,,1.0,0.0,0.0,[0.  0.  0.  0.1 0.1 0.4 0.4 0.5 0.5 0.6 0.8 1. ],[0.  0.1 0.4 0.4 0.5 0.5 0.6 0.6 0.9 0.9 1.  1. ],0.27,5
LocalOutlierFactor,44,0.27083,0.3,0.16666666666666666,0.35714285714285715,0.1,0.5,-0.43644,[0.  0.1 0.4 0.4 0.6 1.  1. ],[0.  0.  0.  0.4 0.5 0.5 1. ],0.71,5
